GuestID,AllInclusive,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,Churned,SharedRoom,PromoCodeUsed,DaysSinceEmail_Decile
193515,0.0,0.0,0.0,896.0,0.0,690.0,1.0,8233,4,153,1,0,1,4
345941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3699,5,176,1,0,0,4
208937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5785,5,356,0,0,1,9
299194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4410,3,65,1,0,2,1
281393,0.0,0.0,,0.0,0.0,0.0,0.0,3665,1,228,1,0,0,6
961914,0.0,0.0,12.0,687.0,46.0,2.0,0.0,941,1,341,0,0,1,9
368788,0.0,0.0,46.0,68.0,589.0,88.0,0.0,4898,3,147,1,0,1,3
717800,1.0,0.0,,0.0,0.0,0.0,0.0,2015,2,287,1,0,0,7
717615,0.0,0.0,,0.0,0.0,0.0,0.0,478,3,294,0,0,2,8
265079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,3,128,1,0,0,3
924866,0.0,0.0,4608.0,0.0,926.0,382.0,0.0,3085,1,215,0,0,1,5
299382,0.0,0.0,576.0,,459.0,22.0,0.0,8613,4,218,0,0,2,5
839174,0.0,0.0,,,575.0,0.0,0.0,4783,4,115,0,0,2,3
280175,0.0,0.0,0.0,0.0,366.0,268.0,0.0,914,3,90,0,0,0,2
586991,1.0,0.0,0.0,,0.0,0.0,328828.5473977310,6411,2,195,1,0,2,5
593818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6068,2,71,1,0,0,1
666796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7363,5,130,0,0,0,3
401790,1.0,0.0,0.0,0.0,337356.8617414850,0.0,0.0,644,1,91,1,1,0,2
317500,0.0,0.0,0.0,5157.0,1.0,136.0,32.0,5586,1,12,1,0,0,0
235122,0.0,0.0,,0.0,0.0,0.0,0.0,5089,5,354,1,0,1,9
145947,0.0,0.0,21.0,0.0,844.0,0.0,0.0,4570,3,70,0,0,0,1
838001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5104,2,199,0,1,0,5
280246,0.0,0.0,249.0,0.0,65.0,812.0,55.0,9495,4,324,0,0,1,8
641315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5314,3,281,1,1,0,7
889501,0.0,0.0,258960.93106111200,,0.0,7.0,136.0,3174,2,65,0,0,0,1
214454,0.0,0.0,200.0,0.0,1083.0,65.0,0.0,5855,4,187,1,0,2,5
879460,0.0,0.0,,38.0,0.0,0.0,1779.0,7197,5,333,0,0,0,9
709010,0.0,0.0,953.0,415.0,974.0,0.0,133.0,6262,3,270,0,0,0,7
804660,0.0,0.0,0.0,1076.0,0.0,3725.0,9.0,5300,1,300,0,0,2,8
268570,0.0,0.0,380.0,177.0,161.0,0.0,85.0,1829,3,116,0,0,0,3
257241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,331,0,0,1,9
692657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087,3,343,0,0,1,9
519540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6979,3,36,1,1,2,0
698948,,0.0,0.0,0.0,0.0,,0.0,7527,5,337,1,0,0,9
503252,0.0,0.0,32.0,0.0,1008.0,0.0,0.0,2431,5,30,1,0,0,0
642946,1.0,0.0,0.0,0.0,,0.0,0.0,1619,1,260,1,0,1,7
760042,0.0,0.0,103.0,2183.0,0.0,16.0,0.0,8499,4,110,1,0,0,2
313640,0.0,0.0,232.0,457.0,1.0,218.0,0.0,3950,5,57,1,0,0,1
518831,0.0,0.0,140334.0718255840,,50.0,0.0,0.0,2268,3,258,0,0,2,7
652808,1.0,0.0,,0.0,0.0,0.0,0.0,4476,1,228,1,0,0,6
986095,0.0,0.0,104527.9027286140,90.0,561.0,2.0,0.0,3847,2,327,1,0,2,8
257452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5538,1,50,1,0,2,1
833192,0.0,1.0,3010.0,26.0,0.0,62.0,904.0,6321,5,333,0,0,2,9
717902,0.0,0.0,0.0,0.0,0.0,0.0,,1914,4,115,1,0,1,3
209628,0.0,0.0,218.0,50.0,4817.0,146.0,256.0,1065,1,354,1,0,0,9
552062,1.0,0.0,,0.0,0.0,,0.0,7651,3,212,1,1,0,5
212467,0.0,0.0,332.0,0.0,728.0,2.0,86.0,9676,3,360,1,0,0,9
631269,0.0,0.0,1.0,4462.0,1.0,9206.0,3.0,5025,3,68,0,0,2,1
962409,1.0,0.0,0.0,0.0,0.0,0.0,,7133,2,221,1,0,1,6
733955,0.0,0.0,589.0,57.0,0.0,0.0,0.0,5477,5,92,0,0,1,2
551836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9781,4,283,1,0,0,7
990010,,0.0,0.0,,0.0,0.0,0.0,7066,1,62,1,0,2,1
592118,1.0,0.0,0.0,0.0,0.0,0.0,369634.39731791400,9055,5,308,1,0,2,8
431391,0.0,0.0,1139.0,18.0,0.0,0.0,671.0,2753,1,364,1,0,0,9
256240,0.0,0.0,1.0,1269.0,4790.0,270.0,5116.0,9626,5,147,0,0,1,3
561402,0.0,0.0,232867.91092698100,0.0,341.0,35.0,0.0,8003,1,213,1,0,0,5
550562,0.0,0.0,0.0,590.0,2640.0,6202.0,99.0,1687,5,305,0,0,1,8
768302,0.0,0.0,970.0,0.0,213.0,8.0,86.0,7181,2,343,0,0,0,9
422706,0.0,0.0,3.0,2053.0,335.0,0.0,4.0,2354,4,29,1,0,0,0
189600,0.0,0.0,,0.0,3.0,0.0,1226.0,313,1,143,0,0,1,3
228309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8269,5,341,1,0,0,9
786445,0.0,1.0,19.0,22.0,2974.0,3603.0,158.0,664,3,349,0,0,0,9
288613,0.0,0.0,0.0,0.0,0.0,1989.0,18.0,7695,5,104,0,0,1,2
856020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8769,3,244,1,0,0,6
664828,0.0,0.0,632.0,0.0,101.0,5.0,0.0,7608,5,5,1,0,0,0
589156,0.0,0.0,49.0,0.0,2885.0,1.0,0.0,2714,2,129,1,0,0,3
792986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683,1,322,0,0,1,8
225150,0.0,0.0,386.0,0.0,74.0,0.0,1330.0,4737,2,132,0,0,0,3
874057,1.0,0.0,,,0.0,0.0,0.0,4714,5,52,1,0,0,1
142528,0.0,0.0,0.0,253.0,0.0,79.0,421.0,9304,5,114,0,0,2,3
486583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4568,4,252,1,0,1,6
315327,0.0,0.0,0.0,2337.0,0.0,204.0,76.0,5929,5,130,1,0,2,3
612124,1.0,0.0,202550.52829698800,0.0,0.0,0.0,0.0,3598,4,276,1,0,0,7
688853,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3445,4,54,1,0,0,1
555326,0.0,0.0,784.0,964.0,0.0,951.0,0.0,7993,2,267,0,0,0,7
211741,0.0,0.0,0.0,25.0,13.0,11.0,998.0,1300,3,239,0,0,1,6
545790,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6164,4,50,1,0,1,1
448354,1.0,0.0,0.0,,0.0,0.0,0.0,6596,3,49,0,0,1,1
554178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1365,4,68,1,0,2,1
430218,0.0,0.0,0.0,1.0,0.0,870.0,0.0,698,2,313,0,0,0,8
265968,0.0,0.0,178.0,0.0,235.0,0.0,396.0,6219,2,190,1,0,0,5
882394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110,1,41,0,0,1,1
229764,0.0,0.0,748.0,0.0,0.0,0.0,487.0,5788,2,166,0,0,1,4
317195,0.0,0.0,1946.0,0.0,653.0,0.0,0.0,8822,3,184,0,0,0,5
956254,0.0,0.0,,,4.0,0.0,0.0,7702,5,25,0,0,0,0
173902,0.0,0.0,232.0,0.0,479.0,0.0,5.0,9424,1,150,0,0,2,4
473521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4862,1,319,1,0,2,8
813646,0.0,0.0,2765.0,0.0,1134.0,0.0,0.0,7325,1,187,0,0,2,5
559316,0.0,0.0,,32.0,0.0,4027.0,1440.0,7492,5,300,0,0,0,8
641638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1177,4,325,1,0,0,8
205653,0.0,0.0,0.0,0.0,0.0,175727.69848551500,0.0,7244,4,215,1,0,0,5
238282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7063,1,120,1,0,0,3
160540,1.0,0.0,,0.0,0.0,0.0,0.0,8576,1,76,1,0,2,1
312297,0.0,0.0,716.0,,0.0,0.0,0.0,2939,4,172,0,0,0,4
831455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9732,3,123,0,0,1,3
521225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5605,1,274,1,0,0,7
428472,0.0,0.0,0.0,763.0,8.0,2.0,30.0,6812,2,6,0,0,1,0
163275,0.0,0.0,0.0,24.0,615.0,9.0,0.0,5085,2,236,1,0,0,6
138674,0.0,0.0,0.0,1961.0,0.0,226.0,1077.0,8041,5,279,0,0,2,7
337229,0.0,0.0,14.0,0.0,0.0,857.0,0.0,5951,1,221,0,0,0,6
284985,1.0,0.0,0.0,0.0,0.0,,0.0,5062,1,344,0,0,1,9
809875,0.0,0.0,1369.0,310.0,3.0,4502.0,377.0,4988,2,197,0,0,1,5
115491,0.0,0.0,0.0,89.0,874.0,34.0,0.0,2482,4,202,1,1,0,5
578495,0.0,0.0,1103.0,3.0,0.0,0.0,410704.2455177040,1352,4,274,0,0,0,7
238107,0.0,0.0,0.0,1190.0,4.0,455.0,71.0,4962,1,315,1,0,1,8
930418,0.0,0.0,2575.0,1.0,2.0,,0.0,7683,1,98,0,0,1,2
865348,0.0,0.0,270.0,0.0,0.0,25.0,343.0,4304,1,135,0,0,2,3
166076,0.0,0.0,,282.0,0.0,0.0,71.0,9061,5,26,1,0,2,0
965729,1.0,0.0,0.0,,0.0,0.0,0.0,981,3,108,1,0,0,2
983969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1238,3,3,0,0,0,0
882579,0.0,0.0,1.0,0.0,827.0,0.0,3.0,5126,1,305,0,0,0,8
257055,0.0,0.0,556.0,0.0,0.0,852.0,6.0,4497,3,360,1,0,0,9
268504,0.0,0.0,6.0,0.0,,12.0,704.0,8839,5,326,1,0,0,8
450580,1.0,0.0,,0.0,0.0,,0.0,3924,2,216,0,0,2,5
206754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7179,1,336,1,0,0,9
917360,0.0,0.0,254757.30347983500,0.0,137.0,104.0,123050.2275502740,8866,1,14,0,0,0,0
559359,1.0,0.0,0.0,,0.0,0.0,0.0,6145,1,67,1,0,1,1
373726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9710,4,193,1,0,0,5
398517,0.0,0.0,662.0,34.0,0.0,79.0,148.0,8087,3,82,0,0,2,2
625934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5958,4,82,1,0,0,2
328106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8477,4,239,0,0,1,6
420671,0.0,0.0,793.0,0.0,2.0,253.0,0.0,2481,4,297,0,0,1,8
795202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3301,3,145,1,0,0,3
277867,0.0,0.0,0.0,1721.0,0.0,96.0,0.0,4812,2,196,0,0,1,5
535725,0.0,0.0,2416.0,8926.0,41.0,394288.8110632780,462.0,2543,4,29,1,0,1,0
533413,0.0,0.0,0.0,1427.0,148.0,0.0,7.0,4846,3,90,1,0,0,2
148484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3028,3,344,0,0,0,9
736162,0.0,0.0,218.0,0.0,586.0,770.0,0.0,5728,5,43,0,0,2,1
570916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4228,4,126,1,0,0,3
633817,0.0,0.0,0.0,4516.0,0.0,6167.0,5308.0,2634,1,204,0,0,1,5
865072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1892,2,141,1,0,1,3
833355,0.0,0.0,102.0,780.0,6.0,0.0,0.0,8218,3,85,1,0,1,2
691754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6699,4,249,0,0,2,6
118358,0.0,0.0,0.0,,12.0,68.0,653.0,2315,3,161,0,0,1,4
442767,0.0,0.0,0.0,4545.0,271.0,199.0,1377.0,6822,1,346,1,0,0,9
544685,0.0,0.0,11.0,596.0,0.0,3583.0,266.0,5179,4,155,0,0,1,4
641395,0.0,0.0,210.0,3.0,601.0,1.0,68.0,9848,3,86,0,0,0,2
502621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1724,2,261,1,1,0,7
674198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9427,2,271,1,0,0,7
213832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2447,1,31,1,0,2,0
132493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6304,1,233,1,0,0,6
925213,0.0,0.0,0.0,0.0,790.0,2368.0,1292.0,6769,1,225,0,0,2,6
611676,0.0,0.0,0.0,677.0,0.0,179.0,3186.0,236,5,98,1,0,0,2
313946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,822,1,4,1,0,0,0
575858,0.0,0.0,39.0,360.0,0.0,,0.0,1165,5,347,1,0,2,9
882001,0.0,1.0,0.0,1174.0,0.0,130.0,1141.0,3261,2,96,0,0,0,2
932047,0.0,0.0,2006.0,0.0,,0.0,0.0,7544,4,119,1,0,0,3
333085,1.0,0.0,174055.14094635900,0.0,0.0,0.0,0.0,2771,5,158,1,0,0,4
413713,0.0,0.0,236.0,699.0,332.0,31.0,0.0,351,4,141,1,0,0,3
274304,0.0,0.0,154.0,170.0,2074.0,0.0,0.0,7226,1,327,1,0,0,8
629447,1.0,0.0,0.0,0.0,131677.63287761400,0.0,0.0,7483,1,296,1,1,0,8
719029,0.0,0.0,76.0,600.0,0.0,0.0,25.0,7654,4,303,0,0,2,8
505662,0.0,0.0,4.0,7.0,0.0,713.0,79.0,9405,1,108,0,0,1,2
765725,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,1366,4,37,0,0,2,0
432187,0.0,0.0,360.0,8.0,1.0,329.0,185.0,2573,5,237,0,0,1,6
310632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,890,1,34,0,0,2,0
199813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8378,2,207,1,0,1,5
250131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3525,4,267,1,0,2,7
660365,0.0,0.0,1042.0,499080.7784363930,36.0,0.0,0.0,1443,2,10,0,0,0,0
743727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,462,5,243,0,0,2,6
491894,0.0,0.0,187.0,268.0,977.0,136796.44691741100,236.0,542,3,176,0,0,2,4
993814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7562,1,329,1,0,0,8
494974,0.0,0.0,0.0,,0.0,0.0,0.0,912,2,152,1,0,0,4
284216,0.0,0.0,766.0,0.0,1.0,258.0,26.0,921,1,64,1,0,0,1
799737,1.0,0.0,0.0,0.0,,0.0,0.0,914,2,333,1,0,0,9
653486,0.0,0.0,0.0,0.0,496.0,13.0,0.0,6596,1,142,1,0,0,3
811608,0.0,0.0,0.0,439.0,0.0,434.0,10074.0,5404,5,219,0,0,2,5
615909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6424,2,340,0,0,0,9
738050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146,4,351,0,0,1,9
587464,0.0,0.0,836.0,0.0,155.0,31.0,0.0,7108,2,40,0,0,1,1
985581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6572,4,264,1,0,0,7
431576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9715,1,123,1,0,1,3
997615,0.0,0.0,1173.0,0.0,0.0,9.0,0.0,9811,3,302,0,0,2,8
769276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8436,1,145,1,0,0,3
898057,0.0,0.0,368.0,0.0,636.0,1082.0,512.0,3916,3,87,0,0,0,2
152065,1.0,0.0,,0.0,0.0,0.0,0.0,192,5,202,1,0,1,5
860218,1.0,0.0,0.0,0.0,0.0,0.0,163387.11400036700,4534,2,306,1,0,2,8
611017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4269,3,337,1,0,2,9
253813,0.0,,0.0,0.0,0.0,0.0,0.0,7879,1,185,1,0,1,5
300879,0.0,0.0,0.0,0.0,325.0,247.0,305.0,7384,2,251,0,0,0,6
689058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2919,4,85,0,1,1,2
501812,1.0,0.0,0.0,,0.0,0.0,0.0,8411,2,91,1,0,2,2
348383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111,4,224,0,0,0,6
161947,0.0,0.0,0.0,,0.0,0.0,0.0,7762,1,92,1,0,2,2
452881,0.0,0.0,4.0,0.0,1973.0,0.0,39.0,2005,3,224,1,0,1,6
117963,0.0,0.0,31.0,0.0,0.0,635.0,0.0,1189,5,341,1,0,0,9
990579,0.0,0.0,1.0,0.0,38.0,7.0,740.0,1136,4,134,0,0,1,3
118175,1.0,0.0,0.0,0.0,0.0,0.0,408590.2592852290,3723,5,110,1,0,2,2
682776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4713,3,191,1,0,2,5
804859,0.0,0.0,0.0,0.0,0.0,10.0,778.0,2960,4,181,0,0,2,4
844333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2541,2,62,1,0,2,1
313775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3260,3,256,0,0,0,7
894024,1.0,0.0,,0.0,0.0,0.0,0.0,8753,4,185,1,0,0,5
566043,0.0,0.0,514.0,0.0,392.0,0.0,0.0,5881,4,266,0,0,2,7
386811,0.0,0.0,35.0,2.0,481.0,121.0,,3753,4,41,0,0,0,1
679297,0.0,0.0,22.0,226.0,0.0,0.0,633.0,5425,2,124,0,0,0,3
457086,0.0,0.0,0.0,903.0,0.0,0.0,0.0,7714,4,293,0,0,2,8
693849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688,5,308,1,0,2,8
444866,1.0,0.0,0.0,,0.0,0.0,0.0,9509,4,90,1,1,2,2
834212,0.0,1.0,0.0,,1089.0,5700.0,1466.0,9360,2,37,0,0,1,0
630602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3351,5,231,1,0,2,6
816941,0.0,0.0,0.0,0.0,1224.0,,1769.0,9415,5,330,0,0,1,8
330142,0.0,0.0,667.0,0.0,411809.52206494900,11.0,170.0,1724,4,311,0,0,0,8
268032,0.0,0.0,0.0,0.0,144099.46393332600,0.0,0.0,7535,1,113,1,0,0,3
516273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7112,4,115,1,0,1,3
506008,0.0,0.0,0.0,0.0,484.0,188.0,0.0,161,2,336,0,0,1,9
842307,0.0,0.0,1218.0,0.0,34.0,1095.0,0.0,6327,5,357,0,0,1,9
948158,0.0,0.0,3.0,595.0,0.0,9.0,321.0,6963,2,2,1,0,2,0
102754,0.0,0.0,0.0,0.0,863.0,33.0,2.0,429,3,277,1,0,2,7
661624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4650,3,267,1,0,1,7
461313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,598,1,280,1,0,0,7
485411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,3,36,1,0,1,0
733208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8354,2,297,1,0,0,8
574268,0.0,0.0,2.0,881.0,0.0,578.0,214.0,854,1,268,0,0,1,7
382155,1.0,0.0,,0.0,0.0,0.0,0.0,67,1,312,0,0,0,8
885266,1.0,0.0,,0.0,0.0,0.0,0.0,1774,3,313,1,0,2,8
557799,0.0,0.0,770.0,0.0,1301.0,,0.0,1703,1,300,1,0,0,8
138584,0.0,0.0,0.0,,192.0,38.0,599.0,5726,3,107,0,0,1,2
124108,1.0,0.0,0.0,,0.0,0.0,0.0,6124,1,166,1,0,0,4
740482,0.0,0.0,0.0,158.0,0.0,0.0,912.0,6860,3,23,0,0,0,0
525485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8755,2,251,0,0,2,6
100576,0.0,0.0,0.0,586.0,1.0,0.0,58.0,6845,5,246,1,0,0,6
519364,0.0,0.0,0.0,,0.0,91.0,900.0,7102,1,111,0,0,2,3
407577,0.0,0.0,3361.0,0.0,13.0,15.0,0.0,2339,3,278,0,0,0,7
568948,0.0,1.0,0.0,2191.0,863.0,207.0,6262.0,5270,4,280,0,0,2,7
674025,0.0,0.0,705.0,3.0,0.0,0.0,0.0,6771,3,341,0,0,0,9
248052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4244,3,50,1,0,0,1
496133,,0.0,,3208.0,0.0,2.0,330.0,1724,1,164,1,0,0,4
965538,0.0,0.0,0.0,721.0,0.0,25.0,1.0,9282,2,256,1,0,0,7
189794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7410,5,119,1,0,2,3
926011,0.0,0.0,0.0,1198.0,48.0,278.0,1244.0,5957,5,320,0,0,2,8
319956,0.0,0.0,106.0,0.0,130273.73731816700,0.0,925.0,2000,1,79,0,0,2,2
693784,0.0,0.0,0.0,11.0,0.0,13.0,1344.0,6869,5,277,0,0,1,7
238518,0.0,0.0,0.0,390.0,60.0,5015.0,211.0,6097,3,176,0,0,2,4
860628,1.0,0.0,,0.0,0.0,0.0,0.0,9332,3,317,1,0,0,8
395605,0.0,1.0,0.0,316.0,1.0,2038.0,388.0,1607,5,292,0,0,1,7
504790,1.0,0.0,,0.0,0.0,0.0,0.0,8139,4,253,1,0,1,6
232579,0.0,0.0,209271.82521868500,0.0,0.0,0.0,628.0,5964,5,45,0,0,0,1
319533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9286,3,16,1,0,2,0
601583,1.0,0.0,,0.0,0.0,0.0,0.0,3272,4,142,1,0,0,3
398484,0.0,0.0,614.0,43.0,0.0,1.0,0.0,4429,3,11,0,0,0,0
432778,0.0,0.0,3.0,83.0,0.0,805.0,2983.0,8749,2,229,0,0,2,6
527162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6704,1,329,1,0,2,8
201462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2163,4,269,1,0,0,7
684059,1.0,0.0,,0.0,0.0,0.0,0.0,2012,3,256,1,0,0,7
670830,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9747,3,276,1,1,0,7
111396,0.0,0.0,1752.0,22.0,0.0,4.0,,6641,5,29,0,0,0,0
634368,0.0,0.0,418.0,4.0,627.0,0.0,0.0,4403,2,208,0,0,1,5
242333,,0.0,25.0,3291.0,0.0,6075.0,179.0,7408,2,141,0,0,2,3
247764,0.0,0.0,1749.0,50.0,280.0,2.0,0.0,5939,5,215,0,0,0,5
686345,0.0,0.0,0.0,0.0,19.0,751.0,4.0,2300,3,126,0,0,0,3
373385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9312,5,55,1,0,0,1
500900,0.0,0.0,1.0,0.0,,9.0,663.0,6122,3,343,0,0,2,9
530605,0.0,0.0,138.0,706.0,0.0,18.0,40.0,4867,1,112,1,0,0,3
174597,0.0,0.0,0.0,559.0,0.0,0.0,0.0,4197,5,84,1,0,0,2
666853,0.0,0.0,0.0,280.0,112.0,0.0,9244.0,3194,5,88,0,0,1,2
201840,1.0,0.0,0.0,201076.43252573500,0.0,0.0,0.0,9783,2,192,1,0,1,5
847684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7086,5,120,1,0,0,3
550708,0.0,0.0,0.0,0.0,0.0,507.0,220919.22283814600,997,3,53,1,0,0,1
738290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6960,3,254,1,1,1,6
122326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3064,2,349,1,0,2,9
549794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6066,4,294,1,1,0,8
430728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8336,3,18,0,0,0,0
481921,0.0,0.0,2.0,0.0,0.0,0.0,907.0,8522,3,266,1,0,0,7
660558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2507,1,237,1,0,0,6
794268,0.0,0.0,1890.0,0.0,497.0,1.0,0.0,6512,3,98,0,0,1,2
682928,0.0,0.0,0.0,0.0,251.0,0.0,552.0,8987,2,29,0,0,2,0
639535,1.0,0.0,,0.0,0.0,0.0,0.0,6469,3,331,1,0,2,9
931562,0.0,0.0,0.0,179.0,0.0,0.0,5152.0,6928,4,28,0,0,0,0
349635,1.0,0.0,0.0,0.0,184568.2333382330,0.0,0.0,9040,3,326,1,0,1,8
815476,0.0,0.0,828.0,5553.0,130.0,47.0,1171.0,5180,5,262,1,0,0,7
669005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9734,4,169,1,0,1,4
880984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3244,3,2,1,0,0,0
859309,0.0,0.0,3478.0,11153.0,15.0,203.0,15.0,729,5,226,1,0,0,6
279751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,5,116,1,0,0,3
193745,0.0,0.0,59.0,1.0,327.0,557.0,0.0,7910,5,281,0,0,1,7
560194,0.0,0.0,279.0,,3374.0,358769.2127134050,3.0,7018,2,178,1,0,0,4
139266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4027,2,111,0,0,1,3
733759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7004,2,38,0,0,2,0
929439,0.0,0.0,309.0,0.0,0.0,0.0,463.0,802,3,105,0,0,0,2
704283,0.0,0.0,71.0,0.0,1376.0,0.0,890.0,8476,4,342,0,0,0,9
726410,,0.0,0.0,0.0,0.0,0.0,0.0,9906,4,89,1,0,1,2
507141,0.0,0.0,862.0,0.0,0.0,0.0,59.0,8719,1,355,0,0,2,9
614885,1.0,1.0,0.0,,0.0,0.0,0.0,1927,2,37,1,0,0,0
956578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9543,5,36,1,0,0,0
436813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1691,4,312,0,0,0,8
127011,0.0,0.0,1006.0,,0.0,284.0,329.0,5021,1,157,1,0,1,4
935426,0.0,0.0,0.0,0.0,0.0,882.0,0.0,616,5,61,0,0,1,1
258356,1.0,0.0,253194.7116671870,0.0,0.0,0.0,0.0,5736,4,227,1,0,2,6
811830,1.0,0.0,,0.0,,0.0,0.0,7017,3,184,1,0,0,5
509370,0.0,0.0,30.0,59.0,0.0,572.0,0.0,8843,5,185,0,0,1,5
203080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7726,1,92,1,1,0,2
831550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,5,112,0,0,0,3
752015,0.0,0.0,,178486.05971287300,511.0,89.0,2220.0,1520,3,266,0,0,0,7
573779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,675,1,328,1,0,0,8
289783,0.0,0.0,0.0,61.0,942.0,2.0,0.0,7709,5,143,1,0,0,3
858667,0.0,0.0,600.0,593.0,1404.0,0.0,1.0,3181,1,61,0,0,1,1
527090,0.0,0.0,0.0,33.0,9.0,1847.0,2035.0,2524,5,122,0,0,0,3
320742,0.0,0.0,,314.0,0.0,889.0,1090.0,575,5,242,0,0,1,6
916233,0.0,,0.0,0.0,0.0,0.0,0.0,1710,4,231,1,0,0,6
928671,0.0,0.0,0.0,225.0,0.0,998.0,0.0,2588,2,109,0,0,1,2
109798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5112,3,14,1,0,0,0
619804,0.0,0.0,0.0,0.0,1.0,0.0,1778.0,2242,3,275,0,0,1,7
