GuestID,PromoCode,Region,AllInclusive,PackageType,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned,SharedRoom,RoomFloor,RoomNumber,RoomSide
395813,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,3486,1,221,TravelAgent,Minor,TikTok,1,0,G,469,S
184095,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,5883,1,77,Website,Young,Google,1,0,B,212,S
530692,PromoB,Europe,0,Adventure,0,434,3113,19,0,892,2212,3,159,Website,Middle,Email,0,0,C,22,P
873637,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,9098,3,240,Website,Minor,TripAdvisor,1,0,G,1078,S
811699,PromoB,Americas,1,Wellness,0,0,0,0,0,0,9701,5,164,Website,Minor,Friend,0,0,G,1409,P
584306,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,2425,5,290,TravelAgent,Middle,Facebook,1,0,B,272,P
246875,NoPromoCode,Unknown,1,Relaxation,0,0,0,0,0,0,5541,2,94,Phone,Middle,Billboard,1,0,F,86,S
227338,PromoA,Americas,0,Relaxation,0,0,10,0,5,975,3085,3,316,TravelAgent,Young,Google,0,0,E,462,S
394717,NoPromoCode,Americas,0,Relaxation,0,0,1725,0,0,0,6641,4,148,Phone,Young,Email,1,0,G,688,P
832763,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,4394,2,150,Phone,Minor,Radio,1,0,G,439,P
322422,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,4742,5,179,Phone,Young,Google,0,1,Unknown,0,Unknown
918701,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,1988,3,247,Phone,Minor,Google,1,0,B,63,S
995057,NoPromoCode,AsiaPacific,0,Relaxation,0,982,64,380,0,0,553,1,12,Phone,Middle,Google,1,0,F,1246,P
850839,PromoA,Americas,0,Relaxation,0,1912,0,0,2,0,3217,2,97,Website,Middle,Friend,0,0,F,1307,S
781438,PromoA,Americas,0,Relaxation,0,0,758,544,0,1417,6297,5,57,Corporate,Senior,Instagram,0,0,F,1299,S
450330,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,9801,1,211,Corporate,Minor,Google,1,0,G,1271,P
981586,PromoB,Americas,0,Relaxation,0,0,0,0,636,68,7501,3,359,Website,Young,Friend,0,0,F,547,P
188537,PromoB,Unknown,0,Relaxation,0,226,11,2,60,0,7380,3,281,TravelAgent,Senior,Radio,0,0,F,1132,P
513683,PromoA,Americas,1,Wellness,0,0,0,0,0,0,2438,3,244,Mobile,Middle,Magazine,1,0,G,998,S
724663,PromoB,Americas,0,Adventure,0,0,0,0,0,0,1256,2,103,Mobile,Minor,Yelp,1,0,G,525,S
430447,PromoB,Americas,1,Wellness,0,0,0,0,0,0,1828,3,115,Phone,Young,Facebook,1,0,F,1246,S
806557,NoPromoCode,Europe,0,Relaxation,0,0,0,0,0,0,4404,5,217,Phone,Minor,TV,1,0,C,226,S
352821,PromoB,Americas,0,Relaxation,0,2,3,0,616,161,8810,1,110,Corporate,Young,Yelp,0,0,G,257,P
938114,PromoB,Americas,0,Relaxation,0,882,0,0,0,0,927,5,31,Website,Young,Friend,0,0,G,412,P
306818,NoPromoCode,Europe,0,Relaxation,0,0,8808,0,580,0,7142,4,159,Website,Middle,Facebook,1,0,B,198,P
873847,PromoB,Americas,0,Relaxation,0,0,0,0,97,813,1483,3,358,Phone,Young,YouTube,1,0,F,880,P
765864,NoPromoCode,Unknown,1,Relaxation,0,0,0,0,0,0,3283,5,215,Website,Unknown,Instagram,1,0,A,80,S
295867,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,6713,4,261,Mobile,Young,Facebook,0,0,G,1357,P
770237,NoPromoCode,Americas,0,Adventure,0,429,2,232,0,59,287,1,260,TravelAgent,Young,Facebook,1,0,E,274,P
116407,PromoB,Americas,0,Relaxation,0,866,0,0,184,0,7215,1,351,Website,Minor,Friend,0,0,F,1753,S
382334,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,4429,4,346,Phone,Young,Facebook,1,0,G,730,P
636162,PromoB,Americas,0,Wellness,0,0,0,619,0,70,4178,2,331,Mobile,Young,Google,0,0,F,439,P
947691,PromoA,Americas,0,Relaxation,0,64,0,3,3440,5,5056,1,349,Website,Minor,Email,0,0,F,775,P
557740,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,2978,3,93,TravelAgent,Minor,Yelp,1,0,G,857,P
389554,NoPromoCode,Europe,0,Adventure,0,5493,9401,23,3013,303,3207,1,182,Mobile,Middle,Instagram,0,0,B,136,P
687421,NoPromoCode,Europe,0,Adventure,0,1,12804,0,10,52,3619,2,326,Mobile,Young,Google,1,0,C,32,P
608257,PromoB,AsiaPacific,1,Wellness,0,0,0,0,0,0,4731,4,56,Phone,Middle,Email,0,0,E,385,P
845229,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,2668,5,191,Website,Minor,TikTok,1,0,F,1808,P
682341,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,6944,3,328,TravelAgent,Minor,Yelp,1,0,G,916,P
239993,NoPromoCode,Americas,0,Adventure,0,19,443,1769,0,3,9681,5,148,TravelAgent,Middle,Facebook,1,0,F,1506,S
464364,NoPromoCode,AsiaPacific,0,Adventure,0,2904,741,50,0,9,1781,1,313,Mobile,Minor,Email,0,0,F,1253,P
575573,PromoA,AsiaPacific,1,Adventure,0,0,0,0,0,0,3419,2,225,TravelAgent,Young,TikTok,1,0,F,1129,S
602045,NoPromoCode,Americas,0,Relaxation,0,0,0,800,0,0,4210,3,105,Mobile,Young,Billboard,1,0,F,1055,S
141794,PromoB,AsiaPacific,0,Relaxation,0,616,0,185,210,475,4200,1,225,Phone,Young,TripAdvisor,0,0,F,457,P
937721,PromoB,AsiaPacific,0,Relaxation,0,690,0,30,762,428,4039,5,264,Mobile,Senior,TripAdvisor,0,0,F,1063,S
725366,PromoA,Europe,0,Adventure,0,3,1108,2,5775,1964,283,4,177,Mobile,Senior,Email,0,0,C,325,S
749126,NoPromoCode,Americas,0,Adventure,0,0,11,0,136,1088,3889,1,111,Mobile,Young,Instagram,0,0,F,182,S
478928,NoPromoCode,Americas,0,Relaxation,0,9,247,0,482,16,8528,4,56,TravelAgent,Middle,Friend,0,0,G,970,P
265780,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,2625,5,329,Phone,Minor,Friend,1,0,G,438,S
123591,NoPromoCode,Europe,0,Relaxation,0,0,722,302,103,2659,6919,4,224,Corporate,Elderly,TV,0,0,D,179,P
878813,PromoA,Europe,0,Relaxation,0,3103,3,0,31,26,3133,2,79,Phone,Middle,TV,0,0,D,32,S
940090,NoPromoCode,Europe,0,Relaxation,0,0,244,0,5432,2302,7705,2,248,Corporate,Middle,Yelp,0,0,B,315,S
172066,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,1452,1,226,Phone,Young,Google,1,0,B,146,P
812734,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,7549,1,104,Corporate,Minor,Facebook,1,0,G,491,S
282181,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,9356,5,84,TravelAgent,Young,Billboard,1,0,E,314,P
518685,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,9908,5,335,Mobile,Senior,TripAdvisor,0,0,E,140,S
831104,PromoA,Americas,1,Wellness,0,0,0,0,0,0,711,1,267,Website,Minor,YouTube,1,0,G,215,P
840755,PromoA,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7548,2,282,Mobile,Young,Facebook,1,0,F,1490,S
699381,NoPromoCode,Europe,0,Adventure,0,0,809,0,2043,72,8974,2,351,Phone,Young,TikTok,1,0,B,239,S
549195,PromoA,Americas,1,Wellness,0,0,0,0,0,0,7147,4,96,Corporate,Minor,LinkedIn,0,0,G,612,P
389307,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,6414,4,83,Phone,Minor,Instagram,1,0,G,1034,S
491323,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,7645,3,203,Phone,Minor,YouTube,1,0,G,10,S
411489,NoPromoCode,Americas,0,Relaxation,0,957,0,1,0,39,241,5,96,Website,Middle,Email,0,0,E,309,P
770871,PromoA,Europe,1,Adventure,0,0,0,0,0,0,5792,3,43,Corporate,Middle,Podcast,1,0,E,302,P
367261,PromoB,Americas,0,Relaxation,0,1954,43,0,0,7,5161,2,79,Website,Young,Facebook,0,0,F,1847,P
523346,PromoA,Unknown,0,Relaxation,0,0,0,1352,5,0,2161,4,211,Phone,Young,TripAdvisor,0,0,F,659,P
568968,PromoA,Americas,0,Relaxation,0,0,0,0,0,804,9353,4,330,Corporate,Minor,Yelp,0,0,F,398,P
710209,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,5284,5,151,Phone,Elderly,TripAdvisor,1,0,D,278,P
801978,NoPromoCode,Europe,0,Relaxation,1,267,1418,257,843,0,2596,1,352,Corporate,Young,Newspaper,1,0,C,155,S
755331,NoPromoCode,AsiaPacific,0,Relaxation,0,631,0,834,304,0,8088,1,53,Corporate,Young,Facebook,0,0,F,178,S
652523,NoPromoCode,Americas,0,Relaxation,0,0,686,0,101,9,2954,5,193,Corporate,Young,Instagram,1,0,F,1098,P
581028,NoPromoCode,Americas,0,Relaxation,0,0,785,0,0,19,5760,5,3,TravelAgent,Young,TV,1,0,F,1075,S
632139,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,8019,3,239,Website,Young,Instagram,1,0,B,293,P
183231,NoPromoCode,Americas,0,Wellness,0,0,46,0,743,0,1104,2,8,Website,Senior,Billboard,1,0,F,229,P
770258,PromoB,Americas,0,Wellness,0,0,18,0,0,674,8395,4,56,Corporate,Young,Friend,1,0,F,870,S
841584,NoPromoCode,Americas,1,Adventure,0,0,0,0,0,0,6492,2,247,Corporate,Young,TripAdvisor,1,0,Unknown,0,Unknown
703844,PromoA,Europe,0,Relaxation,0,0,0,0,0,0,3027,3,79,Website,Senior,Friend,0,0,C,32,P
608355,PromoA,AsiaPacific,0,Relaxation,0,0,0,0,0,0,4238,4,278,Mobile,Young,Google,0,0,E,397,P
350723,PromoA,Americas,0,Wellness,0,0,78,642,0,0,4588,5,78,TravelAgent,Young,TripAdvisor,0,0,F,225,P
274255,PromoB,Europe,0,Adventure,0,1961,82,0,1112,2406,7978,3,225,TravelAgent,Young,YouTube,0,0,A,62,S
379677,PromoA,Americas,0,Relaxation,0,949,0,22,0,0,6740,3,204,Website,Middle,TripAdvisor,0,0,F,1677,S
189202,PromoA,Europe,0,Relaxation,0,51,0,0,20,397,6183,5,69,Website,Elderly,Twitter,1,0,A,26,S
861231,NoPromoCode,Americas,0,Relaxation,0,0,4,6,864,33,5477,2,216,Mobile,Middle,Google,1,0,G,381,P
234820,PromoA,AsiaPacific,0,Relaxation,0,594,0,555,0,0,8676,4,312,TravelAgent,Minor,Facebook,0,0,F,196,P
379052,NoPromoCode,AsiaPacific,1,Adventure,0,0,0,0,0,0,4012,2,5,TravelAgent,Unknown,Google,1,0,F,1711,P
319391,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,3178,5,158,Mobile,Young,TV,1,0,F,1557,S
573272,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,1546,4,121,TravelAgent,Minor,Instagram,1,0,F,1716,P
507058,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,0,9296,2,50,Mobile,Minor,LinkedIn,1,0,G,845,S
198657,PromoB,AsiaPacific,0,Relaxation,0,158,0,0,465,0,273,3,24,Mobile,Young,Email,0,0,F,1205,S
940162,NoPromoCode,Americas,0,Adventure,0,0,0,15,20,592,8082,5,348,Phone,Middle,Google,0,0,F,858,P
972157,PromoA,AsiaPacific,0,Relaxation,0,142,2876,202,3,0,24,5,157,Corporate,Young,Billboard,1,0,D,12,P
146537,PromoA,AsiaPacific,0,Relaxation,0,52,0,1185,61,0,6156,5,199,TravelAgent,Senior,Email,1,0,E,513,S
445706,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,541,3,319,Mobile,Young,Facebook,1,0,C,187,P
310026,PromoA,Americas,0,Adventure,0,0,641,0,0,0,849,1,71,Phone,Young,Facebook,1,0,F,1213,S
930782,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,1229,1,130,TravelAgent,Middle,Google,1,0,G,1046,P
403721,NoPromoCode,Americas,0,Wellness,0,149,548,37,0,12,9870,1,61,Mobile,Young,Google,1,0,F,522,S
599845,PromoB,Americas,1,Wellness,0,0,0,0,0,0,3022,3,160,TravelAgent,Young,Facebook,0,0,G,32,P
986614,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,9899,2,327,TravelAgent,Minor,Facebook,0,0,G,510,S
871251,PromoB,Europe,0,Adventure,0,0,8151,5,0,8182,9845,1,87,Phone,Middle,Google,0,0,C,306,S
543771,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,5530,3,338,Mobile,Minor,Magazine,1,0,G,1098,P
935845,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,5556,1,82,TravelAgent,Young,Google,0,0,G,347,P
427177,NoPromoCode,AsiaPacific,0,Wellness,0,4,0,421,435,19,2031,3,157,Corporate,Young,Google,0,0,D,38,P
339795,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,8222,3,221,Mobile,Young,TikTok,1,0,E,49,S
471394,NoPromoCode,Americas,0,Adventure,0,0,0,2,786,197,1481,4,9,Website,Young,TripAdvisor,1,0,F,134,S
400629,PromoA,Americas,0,Relaxation,0,2,46,800,0,773,8225,3,221,Corporate,Senior,Yelp,0,0,E,436,P
498415,PromoA,Americas,1,Adventure,0,0,0,0,0,0,1953,4,82,Phone,Young,Facebook,1,0,G,1011,P
942623,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,46,4,359,Phone,Unknown,Billboard,0,0,Unknown,0,Unknown
342127,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,1245,5,170,TravelAgent,Young,Yelp,1,0,G,1287,P
261872,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,7407,2,194,Phone,Minor,Google,1,1,Unknown,0,Unknown
236106,PromoB,Americas,0,Relaxation,0,0,0,0,0,810,6772,5,7,Mobile,Minor,Yelp,0,0,G,1437,S
341675,NoPromoCode,Europe,0,Adventure,0,0,0,0,878,443,3494,2,231,Mobile,Unknown,Email,1,0,A,2,P
552514,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,9299,5,109,Website,Minor,Facebook,1,0,C,251,S
609443,PromoB,Europe,0,Relaxation,0,20,1064,0,0,11643,2776,1,342,Mobile,Minor,TripAdvisor,0,0,B,92,S
439075,PromoB,AsiaPacific,0,Relaxation,0,802,0,155,4,337,4327,4,347,Website,Senior,Instagram,0,0,E,275,P
828070,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,5460,3,61,Mobile,Middle,Facebook,1,0,E,445,S
216037,PromoA,Americas,1,Wellness,0,0,0,0,0,0,5969,4,189,Website,Middle,Instagram,0,0,G,1154,P
339823,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,6587,1,116,Phone,Minor,Friend,0,0,G,485,S
124322,NoPromoCode,Americas,0,Relaxation,0,688,176,0,0,17,9191,2,290,Corporate,Young,Google,1,0,G,14,S
231831,PromoA,Americas,0,Adventure,0,0,3080,7,0,67,674,3,304,TravelAgent,Young,Facebook,1,0,F,924,P
992281,PromoA,AsiaPacific,0,Relaxation,0,0,971,700,0,0,4456,1,252,Phone,Middle,TV,0,0,F,1786,P
105806,PromoB,Americas,0,Relaxation,0,0,13,0,720,170,1777,4,57,Mobile,Young,Facebook,0,0,F,1464,P
472552,PromoB,Americas,0,Relaxation,0,0,0,0,788,16,7161,2,66,Phone,Young,TripAdvisor,0,0,F,366,P
369270,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,4362,2,8,Phone,Young,Google,1,0,B,333,S
183820,NoPromoCode,Americas,0,Relaxation,0,1288,2,0,0,1,6714,5,157,Phone,Middle,TripAdvisor,1,0,F,1287,S
167161,NoPromoCode,Americas,0,Relaxation,0,91,756,0,0,12,3790,2,219,Website,Middle,Instagram,1,0,E,168,P
239262,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,7373,5,264,Corporate,Minor,Instagram,1,0,G,1061,S
775719,PromoB,Americas,1,Wellness,0,0,0,0,0,0,8702,1,145,Corporate,Young,Friend,0,0,G,1377,S
172930,NoPromoCode,Americas,0,Wellness,0,0,0,559,11,0,8429,4,346,Website,Middle,Radio,1,0,F,1047,S
381360,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,2234,1,202,Mobile,Young,TikTok,1,0,G,1038,P
751379,PromoA,AsiaPacific,0,Relaxation,0,21,0,1031,0,0,6669,1,150,Mobile,Middle,Podcast,0,0,D,66,P
665810,NoPromoCode,Americas,0,Relaxation,0,0,0,0,0,645,169,2,214,Phone,Young,TV,0,0,F,146,S
242892,PromoA,Americas,0,Relaxation,0,112,406,198,0,0,1923,3,80,Phone,Middle,Friend,1,0,F,1112,S
218782,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,4577,2,233,Phone,Minor,Google,1,0,G,1455,P
779586,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,8768,3,223,Website,Middle,Friend,0,1,Unknown,0,Unknown
328023,PromoB,Americas,1,Relaxation,0,0,0,0,0,0,8353,4,357,Corporate,Unknown,Facebook,1,0,G,1448,S
187665,PromoA,Americas,0,Relaxation,0,0,0,0,628,0,3361,4,38,Mobile,Middle,Facebook,0,0,G,354,P
257583,NoPromoCode,AsiaPacific,0,NoPackage,0,1042,0,2,1,11,3786,5,141,Corporate,Senior,Facebook,0,0,D,258,S
882497,NoPromoCode,AsiaPacific,0,Adventure,0,0,0,0,0,0,6100,1,77,Website,Young,Yelp,1,0,F,144,S
713662,PromoA,Americas,0,Relaxation,0,6,2324,0,0,0,2394,4,133,Corporate,Middle,Facebook,1,0,G,848,P
989397,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,437,1,277,Website,Middle,Google,0,0,G,60,S
184303,PromoA,Europe,0,Adventure,0,0,1379,130,1488,75,8251,1,348,Corporate,Middle,Google,0,0,A,77,P
297684,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,8786,1,266,Phone,Senior,Facebook,1,0,F,1450,P
229303,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,6099,5,112,Phone,Senior,Instagram,1,0,G,671,S
154629,PromoA,Americas,0,Relaxation,0,0,6,247,981,0,8959,2,28,Website,Minor,TV,0,0,E,508,P
421311,NoPromoCode,Americas,0,Relaxation,0,1616,0,1,0,2,4595,5,352,TravelAgent,Young,Instagram,0,0,E,250,P
784452,NoPromoCode,Americas,0,Relaxation,0,356,0,0,245,0,2547,2,244,Website,Middle,Friend,0,0,F,414,P
739421,NoPromoCode,Americas,1,Wellness,0,0,0,0,0,0,5904,2,220,Corporate,Minor,Google,1,1,Unknown,0,Unknown
208372,PromoB,Europe,0,Adventure,0,54,0,12,6691,253,1830,2,334,Phone,Middle,TV,0,0,C,194,S
936260,NoPromoCode,Americas,0,Adventure,0,1946,37,0,502,24,5915,4,278,Phone,Young,TripAdvisor,0,0,F,15,S
885263,PromoB,Americas,0,Relaxation,0,756,4,30,0,0,9320,4,246,TravelAgent,Young,Facebook,0,0,E,173,S
670440,PromoA,AsiaPacific,0,Relaxation,1,181,0,5,1634,0,3612,1,140,Mobile,Middle,Google,0,0,F,42,S
990859,PromoB,AsiaPacific,0,Relaxation,0,0,0,4,0,1,9583,3,43,Corporate,Young,Instagram,0,0,E,233,P
634777,PromoA,Americas,0,Relaxation,0,0,1,0,888,80,9123,4,177,Mobile,Middle,Google,0,0,F,1179,S
362504,PromoB,Americas,0,Relaxation,0,0,0,206,681,31,6894,2,223,Corporate,Young,TripAdvisor,0,0,F,905,P
451478,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,3656,4,104,Phone,Young,Facebook,1,0,F,1062,S
183931,NoPromoCode,Americas,0,Adventure,0,0,33,0,56,708,4979,3,172,Website,Minor,Yelp,0,0,F,554,P
479804,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,8501,1,255,Phone,Young,Podcast,1,0,C,176,P
170902,PromoB,Europe,0,Adventure,0,0,584,0,20,2469,8920,3,64,Website,Young,Instagram,0,0,C,7,P
911549,NoPromoCode,Europe,1,Relaxation,0,0,0,0,0,0,7091,3,297,Mobile,Young,Instagram,1,0,B,41,S
482543,PromoB,Americas,0,Adventure,0,639,0,0,0,0,7142,5,202,TravelAgent,Young,Email,0,0,F,1030,P
349294,NoPromoCode,Unknown,1,Adventure,0,0,0,0,0,0,6479,5,258,TravelAgent,Middle,Facebook,1,0,B,218,P
856634,NoPromoCode,Unknown,0,Adventure,0,0,2196,385,19,1113,9772,4,54,Corporate,Middle,Yelp,1,0,E,222,P
625060,PromoB,Americas,1,Wellness,0,0,0,0,0,0,4015,3,164,TravelAgent,Minor,Google,0,0,G,383,S
770814,NoPromoCode,Americas,0,Adventure,0,32,0,304,291,2,5780,2,146,Corporate,Young,TripAdvisor,1,0,E,423,P
918704,PromoA,AsiaPacific,0,Relaxation,0,828,0,72,6,0,8437,2,241,Corporate,Young,Podcast,0,0,F,1167,S
629560,PromoB,Americas,0,Relaxation,0,0,10,0,702,1,5977,4,50,TravelAgent,Young,Email,0,0,F,455,P
175900,PromoB,Americas,0,Adventure,0,0,0,0,0,0,6958,4,126,Corporate,Minor,Magazine,0,0,G,583,S
608413,PromoA,Europe,1,Relaxation,0,0,0,0,0,0,3342,3,291,Corporate,Minor,Pinterest,1,0,D,214,P
899926,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,4913,3,221,TravelAgent,Minor,Yelp,1,0,F,975,P
303675,PromoA,Europe,0,Relaxation,0,15,3578,0,0,473,8513,3,101,Mobile,Middle,Google,1,0,B,82,S
143834,PromoB,Americas,0,Relaxation,0,147,188,0,10,387,5769,2,93,Website,Middle,Friend,0,0,F,45,P
221220,NoPromoCode,Americas,0,Relaxation,0,181,0,2,0,663,2858,1,77,Phone,Unknown,Friend,0,0,G,291,S
467681,NoPromoCode,AsiaPacific,0,Relaxation,0,643,0,45,0,10,6828,1,160,Website,Minor,TikTok,0,0,F,1077,S
247275,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,3657,1,262,Mobile,Middle,Instagram,1,0,C,284,P
462587,PromoA,Americas,0,Wellness,0,577,169,0,7,0,8668,3,62,Website,Young,Google,1,0,F,1318,P
938022,PromoB,Europe,0,Adventure,1,0,29813,0,1257,6,963,3,331,TravelAgent,Middle,TikTok,1,0,A,27,S
498863,PromoB,Europe,1,Relaxation,0,0,0,0,0,0,8972,2,338,TravelAgent,Middle,Facebook,1,1,Unknown,0,Unknown
182891,PromoB,AsiaPacific,0,Wellness,1,381,0,3,447,0,4602,1,208,Corporate,Middle,Email,0,0,D,31,S
585017,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,7767,1,93,TravelAgent,Minor,Friend,1,0,G,1098,P
154668,PromoB,Americas,0,Relaxation,0,0,0,0,0,0,3371,5,134,Mobile,Senior,TripAdvisor,0,0,G,117,S
981366,NoPromoCode,Americas,0,Relaxation,0,0,0,600,0,0,2883,4,108,Phone,Young,TV,0,0,F,224,S
257627,PromoA,Americas,1,Wellness,0,0,0,0,0,0,1348,5,106,Website,Senior,Magazine,0,0,G,793,P
407163,NoPromoCode,Americas,0,Relaxation,0,0,323,0,213,1078,1947,3,171,Phone,Young,Google,0,0,F,1172,S
971386,NoPromoCode,AsiaPacific,1,Adventure,0,0,0,0,0,0,5925,5,55,Website,Senior,Magazine,1,0,F,1527,S
890160,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,3624,5,272,Website,Young,Facebook,0,0,G,570,S
649514,PromoB,Europe,0,Adventure,1,0,186,0,548,5058,3580,3,54,Phone,Young,Instagram,0,0,A,24,P
110595,PromoB,Americas,1,Adventure,0,0,0,0,0,0,4076,1,305,TravelAgent,Minor,Instagram,1,0,G,944,S
842241,NoPromoCode,AsiaPacific,0,Relaxation,0,0,0,0,0,0,8579,2,339,Mobile,Minor,TV,1,0,E,475,S
564331,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,1898,2,107,Phone,Minor,Billboard,1,0,C,213,P
336320,PromoB,Americas,0,Relaxation,0,3,361,94,824,160,1184,2,207,Corporate,Young,TripAdvisor,0,0,F,390,P
800636,NoPromoCode,AsiaPacific,0,NoPackage,0,10,1095,276,0,0,4191,3,336,Phone,Middle,Magazine,1,0,D,71,S
899021,NoPromoCode,Americas,0,Relaxation,0,3,0,35,150,478,3257,4,219,Website,Minor,Facebook,0,0,F,204,P
704672,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,4879,2,75,Phone,Middle,Facebook,0,0,G,1143,P
195319,PromoB,Americas,0,Relaxation,0,0,28,62,24,1686,4871,2,274,Phone,Young,Google,0,0,G,1239,P
787940,PromoA,Americas,1,Relaxation,0,0,0,0,0,0,4954,4,328,Corporate,Unknown,Instagram,1,0,G,874,P
499350,NoPromoCode,Europe,1,Adventure,0,0,0,0,0,0,244,2,135,Website,Young,TripAdvisor,1,0,B,62,S
733636,PromoB,AsiaPacific,1,Relaxation,0,0,0,0,0,0,111,3,235,TravelAgent,Minor,Billboard,1,0,F,635,S
521474,PromoA,Americas,0,Relaxation,0,2,794,425,0,397,5260,3,228,Mobile,Senior,Yelp,0,0,E,487,P
330504,PromoB,AsiaPacific,0,Relaxation,1,936,0,363,0,0,7477,2,85,Website,Middle,TikTok,0,0,E,79,S
264972,PromoA,Americas,0,Relaxation,0,12,177,1110,0,0,5929,5,29,TravelAgent,Young,Friend,1,0,F,1084,S
551687,NoPromoCode,AsiaPacific,0,Relaxation,0,572,584,128,14,0,9611,1,314,Mobile,Young,Facebook,0,0,E,283,P
136120,PromoB,AsiaPacific,0,Relaxation,0,1290,0,57,0,0,8942,1,30,Website,Senior,Facebook,0,0,F,475,P
559728,PromoA,Americas,0,Relaxation,0,467,0,0,0,307,5787,4,291,TravelAgent,Young,Facebook,0,0,G,852,P
112703,NoPromoCode,Europe,0,Relaxation,0,0,2509,0,16,698,4204,2,280,Mobile,Young,Billboard,1,0,B,62,S
753081,NoPromoCode,Europe,0,Relaxation,0,0,18481,0,2,3875,6976,1,328,Mobile,Young,YouTube,1,0,C,113,P
299970,PromoA,Americas,0,Relaxation,0,0,0,0,0,0,7181,3,308,Website,Minor,Google,0,0,G,1473,S
455180,PromoB,Americas,1,Adventure,0,0,0,0,0,0,6981,1,232,TravelAgent,Young,Magazine,0,0,G,328,P
392882,NoPromoCode,Americas,0,Relaxation,0,69,0,17,176,2105,2708,1,102,Website,Middle,Friend,0,0,G,928,S
549197,NoPromoCode,AsiaPacific,1,Relaxation,0,0,0,0,0,0,2907,3,355,Website,Minor,Google,1,0,F,1487,S
729251,NoPromoCode,Americas,1,Relaxation,0,0,0,0,0,0,1967,4,156,Corporate,Minor,Instagram,1,0,G,1446,S
697131,PromoB,AsiaPacific,0,Relaxation,0,0,0,0,0,0,3070,5,159,Corporate,Minor,YouTube,0,0,E,134,S
451177,NoPromoCode,AsiaPacific,0,Relaxation,0,27,0,1131,0,1318,8470,3,148,Website,Middle,Facebook,0,0,F,535,P
931675,PromoA,Europe,0,Adventure,0,0,0,0,0,0,4551,4,262,Mobile,Minor,Google,1,0,B,56,S
865244,PromoB,AsiaPacific,0,Relaxation,0,0,0,0,0,0,3995,1,185,Website,Senior,Facebook,1,0,F,539,S
