GuestID,PromoCode,Region,AllInclusive,PackageType,Age,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned,BookingYear,BookingMonth,BookingDayOfWeek,BookingIsWeekend,DaysSinceFirstBooking,RoomBuilding,RoomNumber,RoomSection,AgeKnown,RoomService_log,Dining_log,Retail_log,Spa_log,Entertainment_log,TotalSpend,TotalSpend_log,SpendCategories,PromoCode_missing,Region_missing,AllInclusive_missing
964503,,Europe,0.0,Relaxation,64.0,0.0,1851,2424,1851,3001,127,1634,3,352,Mobile,Elderly,Yelp,0,2024,1,2,0,374,C,144.0,P,1,7.524021415206125,7.793586803371584,7.524021415206125,8.007034012193408,4.852030263919617,9254,9.132919225007598,5,1,0,0
899277,PromoA,Europe,1.0,Adventure,27.0,0.0,0,0,0,0,0,4589,1,271,Mobile,Young,TV,1,2024,1,5,1,391,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
965591,PromoA,Americas,0.0,Relaxation,17.0,0.0,527,124,243,290,30,8983,5,247,Mobile,Minor,TripAdvisor,0,2023,6,2,0,164,G,1258.0,S,1,6.269096283706261,4.8283137373023015,5.497168225293202,5.673323267171493,3.4339872044851463,1214,7.102499355774649,5,0,0,0
991455,PromoA,,0.0,Relaxation,42.0,0.0,1227,773,14,0,0,2781,2,166,Mobile,Middle,Email,0,2023,8,5,1,230,F,1502.0,S,1,7.113142108707088,6.651571873589727,2.70805020110221,0.0,0.0,2014,7.608374474380783,3,0,1,0
173962,,Americas,0.0,Relaxation,,0.0,156,6,0,6,613,6864,3,299,Website,Middle,Facebook,1,2024,8,0,0,582,G,315.0,P,0,5.056245805348308,1.9459101490553132,0.0,1.9459101490553132,6.419994928147142,781,6.661854740545311,4,1,0,0
687723,PromoB,Americas,0.0,Relaxation,50.0,0.0,0,5,0,2170,0,290,4,82,TravelAgent,Senior,TikTok,0,2023,6,0,0,155,F,445.0,P,1,0.0,1.791759469228055,0.0,7.682943169878292,0.0,2175,7.685243607975833,2,0,0,0
628748,PromoB,AsiaPacific,0.0,Relaxation,30.0,0.0,768,11,2010,0,0,2133,2,96,Phone,Young,Instagram,1,2024,12,4,0,719,E,450.0,S,1,6.645090969505644,2.4849066497880004,7.606387389772652,0.0,0.0,2789,7.933796874815411,3,0,0,0
576827,PromoA,Americas,0.0,Relaxation,,0.0,233,0,0,0,488,8537,3,124,Phone,,Facebook,0,2024,5,5,1,510,G,170.0,S,0,5.455321115357702,0.0,0.0,0.0,6.192362489474872,721,6.582025138892826,2,0,0,0
209495,,Americas,0.0,Relaxation,,0.0,0,0,0,0,0,9074,4,311,Mobile,Middle,Email,1,2024,1,2,0,388,F,947.0,P,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
892160,,Americas,1.0,Relaxation,,0.0,0,0,0,0,0,7220,4,319,TravelAgent,Young,Google,1,2024,6,4,0,544,G,379.0,P,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
256465,PromoB,Americas,1.0,Relaxation,37.0,0.0,0,0,0,0,0,5754,5,1,Mobile,Middle,Google,1,2024,6,5,1,538,G,838.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
409776,,Europe,1.0,Adventure,38.0,0.0,0,0,0,0,0,1915,1,323,Website,Middle,LinkedIn,1,2024,12,5,1,727,B,74.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
244482,PromoA,Americas,0.0,Relaxation,44.0,0.0,0,0,0,0,871,9142,4,300,Website,Middle,TV,0,2024,6,0,0,533,F,537.0,S,1,0.0,0.0,0.0,0.0,6.77078942390898,871,6.77078942390898,1,0,0,0
261631,PromoB,,1.0,Relaxation,,0.0,0,0,0,0,0,5676,1,9,Phone,Middle,Google,1,2024,6,3,0,529,C,86.0,S,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0
892652,PromoA,Europe,1.0,Relaxation,19.0,0.0,0,0,0,0,0,2920,2,101,Corporate,Young,TripAdvisor,0,2023,10,0,0,274,C,21.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
490637,PromoB,Europe,1.0,Relaxation,51.0,0.0,0,0,0,0,0,2023,4,246,TravelAgent,Senior,Friend,1,2023,7,5,1,202,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
134905,,AsiaPacific,1.0,Relaxation,24.0,0.0,0,0,0,0,0,9813,3,22,Website,Young,Facebook,1,2024,6,1,0,541,F,125.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
361048,,Americas,1.0,Relaxation,15.0,0.0,0,0,0,0,0,961,3,278,Phone,Minor,YouTube,1,2024,2,5,1,419,G,432.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
330850,PromoA,AsiaPacific,1.0,Relaxation,36.0,,0,0,0,0,0,6425,1,73,Phone,Middle,Google,1,2024,6,0,0,540,F,1264.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
437975,PromoA,Europe,0.0,Relaxation,56.0,0.0,0,13561,0,2,4088,6547,3,122,Website,Senior,Billboard,1,2023,7,2,0,185,B,217.0,P,1,0.0,9.515027043243787,0.0,1.0986122886681098,8.316055720364643,17651,9.778604370389438,3,0,0,0
561489,PromoA,Americas,0.0,Relaxation,5.0,0.0,0,0,0,0,0,548,1,165,TravelAgent,Minor,Instagram,1,2024,6,6,1,525,G,981.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
499331,,AsiaPacific,0.0,Adventure,21.0,0.0,1410,3,49,0,0,3727,3,89,TravelAgent,Young,TripAdvisor,0,2024,2,0,0,421,F,1751.0,S,1,7.252053951852814,1.3862943611198906,3.912023005428146,0.0,0.0,1462,7.288244401020124,3,1,0,0
358493,PromoB,Americas,0.0,Relaxation,20.0,0.0,75,0,0,1545,0,9394,4,32,Corporate,Young,Friend,0,2024,7,0,0,568,E,129.0,P,1,4.330733340286331,0.0,0.0,7.343426229147367,0.0,1620,7.390798521735676,2,0,0,0
106373,PromoB,Americas,1.0,Adventure,2.0,0.0,0,0,0,0,0,9543,5,293,Mobile,Minor,Instagram,0,2023,1,0,0,15,G,659.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
760775,PromoB,Americas,0.0,Wellness,18.0,0.0,22,0,20,596,5,9118,2,285,Website,Minor,Google,0,2024,8,2,0,605,F,1338.0,P,1,3.1354942159291497,0.0,3.044522437723423,6.391917113392602,1.791759469228055,643,6.467698726104354,4,0,0,0
200084,,Europe,1.0,Adventure,37.0,0.0,0,0,0,0,0,3368,4,209,Mobile,Middle,Email,1,2024,6,5,1,517,B,350.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
103263,,Europe,1.0,Relaxation,17.0,0.0,0,0,0,0,0,3977,2,361,Website,Minor,TV,1,2023,8,5,1,223,B,59.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
279421,PromoB,Europe,0.0,Adventure,18.0,0.0,0,694,0,0,1370,7782,4,319,Phone,Minor,TV,0,2024,3,6,1,448,B,336.0,S,1,0.0,6.543911845564792,0.0,0.0,7.223295679562314,2064,7.632885505395133,2,0,0,0
389159,,Europe,,Relaxation,33.0,0.0,0,4017,2092,2092,2260,9010,3,291,Corporate,Middle,Twitter,1,2024,2,5,1,405,B,175.0,S,1,0.0,8.29853954537488,7.646353722445999,7.646353722445999,7.72356247227797,10461,9.255504923930557,4,1,0,1
837915,,Americas,0.0,Relaxation,18.0,,1969,0,310,0,0,2727,1,250,TravelAgent,Minor,Facebook,1,2024,2,3,0,396,F,1654.0,P,1,7.585788821732034,0.0,5.739792912179234,0.0,0.0,2279,7.731930721948486,2,1,0,0
152805,PromoA,Americas,0.0,Wellness,40.0,0.0,15,0,0,670,171,5145,2,19,Phone,Middle,Facebook,0,2024,1,2,0,381,F,704.0,P,1,2.772588722239781,0.0,0.0,6.508769136971682,5.147494476813453,856,6.75343791859778,3,0,0,0
675037,,AsiaPacific,0.0,Relaxation,45.0,0.0,1781,0,17,0,23,4803,2,135,Phone,Middle,Instagram,0,2024,1,4,0,390,F,1395.0,S,1,7.485491608030754,0.0,2.8903717578961645,0.0,3.1780538303479458,1821,7.507690077819904,3,1,0,0
745980,PromoA,Americas,1.0,Relaxation,31.0,0.0,0,0,0,0,0,9791,4,106,Phone,Middle,Google,0,2024,1,6,1,371,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
140216,PromoB,Americas,0.0,Adventure,25.0,0.0,244,0,40,294,124,9621,5,36,Mobile,Young,Friend,0,2024,6,2,0,535,F,1540.0,P,1,5.501258210544727,0.0,3.713572066704308,5.68697535633982,4.8283137373023015,702,6.555356891810665,4,0,0,0
793934,,Americas,1.0,Wellness,46.0,0.0,0,0,0,0,0,8510,3,281,Mobile,Senior,Friend,0,2023,7,2,0,185,G,101.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
704231,PromoB,Europe,0.0,Adventure,19.0,0.0,0,329,0,3154,312,7171,3,164,TravelAgent,Young,TV,0,2024,2,3,0,410,C,102.0,P,1,0.0,5.799092654460526,0.0,8.056743774975313,5.746203190540153,3795,8.241703159729818,3,0,0,0
450853,PromoA,Americas,0.0,Relaxation,24.0,0.0,25,284,0,330,64,4102,4,149,Mobile,Young,Instagram,0,2024,9,4,0,614,F,696.0,S,1,3.258096538021482,5.652489180268651,0.0,5.802118375377063,4.174387269895637,703,6.556778356158042,4,0,0,0
220481,PromoA,Americas,0.0,Wellness,20.0,0.0,127,0,0,542,0,6517,3,69,Website,Young,Google,0,2024,8,0,0,582,F,314.0,S,1,4.852030263919617,0.0,0.0,6.297109319933935,0.0,669,6.507277712385012,2,0,0,0
520974,PromoB,Americas,1.0,Adventure,23.0,0.0,0,0,0,0,0,4383,4,105,Mobile,Young,YouTube,1,2024,1,5,1,384,G,622.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
488348,PromoA,Americas,0.0,Relaxation,24.0,0.0,703,0,0,0,0,355,4,178,Website,Young,Google,0,2023,10,4,0,299,F,876.0,S,1,6.556778356158042,0.0,0.0,0.0,0.0,703,6.556778356158042,1,0,0,0
151482,PromoB,Americas,1.0,Relaxation,37.0,0.0,0,0,0,0,0,6877,5,164,TravelAgent,Middle,Instagram,0,2024,9,1,0,618,G,103.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
500307,,Americas,1.0,Adventure,2.0,0.0,0,0,0,0,0,2625,5,222,Website,Minor,Facebook,1,2024,7,5,1,573,E,82.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
218144,PromoA,Americas,0.0,Relaxation,52.0,0.0,809,0,0,0,0,6840,5,124,Mobile,Senior,Facebook,1,2023,7,5,1,181,F,586.0,S,1,6.697034247666484,0.0,0.0,0.0,0.0,809,6.697034247666484,1,0,0,0
998277,PromoA,AsiaPacific,0.0,Relaxation,23.0,0.0,118,0,949,206,2071,5408,5,177,Website,Young,Friend,0,2023,11,4,0,313,D,148.0,P,1,4.77912349311153,0.0,6.856461984594587,5.332718793265369,7.6362696033793735,3344,8.11522197256233,4,0,0,0
206647,PromoB,Europe,0.0,Relaxation,13.0,0.0,0,9,0,1414,5648,7040,4,117,TravelAgent,Minor,Podcast,0,2024,7,1,0,562,C,187.0,P,1,0.0,2.302585092994046,0.0,7.254884810077338,8.639233817325263,7071,8.863898604317479,3,0,0,0
237632,,Americas,0.0,Adventure,16.0,0.0,825,9,0,0,42,1739,5,244,Mobile,Minor,Google,0,2024,1,3,0,368,,,,1,6.716594773520978,2.302585092994046,0.0,0.0,3.7612001156935624,876,6.776506992372183,3,1,0,0
188317,PromoB,Americas,1.0,Adventure,26.0,0.0,0,0,0,0,0,2075,2,224,TravelAgent,Young,TV,1,2024,12,5,1,720,G,1323.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
547693,PromoB,AsiaPacific,0.0,Relaxation,49.0,0.0,1417,0,531,1348,192,1693,4,199,Corporate,Senior,Friend,0,2023,12,5,1,342,D,135.0,P,1,7.257002707092073,0.0,6.2766434893416445,7.207118856207756,5.262690188904886,3488,8.157370441186774,4,0,0,0
452655,PromoB,AsiaPacific,,Relaxation,40.0,0.0,2357,0,9,0,0,3632,2,357,TravelAgent,Middle,TV,0,2023,1,4,0,5,F,221.0,S,1,7.765569081097317,0.0,2.302585092994046,0.0,0.0,2366,7.769378609513984,2,0,0,1
208640,PromoA,Americas,1.0,Wellness,23.0,0.0,0,0,0,0,0,647,4,88,Mobile,Young,Facebook,1,2024,8,2,0,598,G,840.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
381933,PromoA,Americas,0.0,Relaxation,17.0,0.0,4,0,867,0,0,3145,5,21,Mobile,Minor,Facebook,0,2023,3,2,0,73,F,1594.0,S,1,1.6094379124341003,0.0,6.7661917146603505,0.0,0.0,871,6.77078942390898,2,0,0,0
812129,,Americas,1.0,Wellness,18.0,0.0,0,0,0,0,0,1502,4,237,Website,Minor,Radio,1,2024,8,6,1,595,G,248.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
461605,PromoB,Americas,1.0,Relaxation,30.0,0.0,0,0,0,0,0,50,5,217,TravelAgent,Young,Friend,1,2024,7,1,0,562,G,739.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
214605,PromoA,AsiaPacific,0.0,Relaxation,23.0,,60,1356,0,354,0,5497,4,113,Mobile,Young,YouTube,1,2024,1,5,1,384,F,237.0,P,1,4.110873864173311,7.213031659834869,0.0,5.872117789475416,0.0,1770,7.479299637782834,3,0,0,0
497497,,Americas,0.0,Relaxation,20.0,0.0,0,25,0,0,803,6206,3,131,Mobile,Young,Google,1,2023,2,5,1,41,E,297.0,S,1,0.0,3.258096538021482,0.0,0.0,6.6895992691789665,828,6.720220155135295,2,1,0,0
160008,PromoA,Americas,1.0,Relaxation,19.0,0.0,0,0,0,0,0,9243,4,19,TravelAgent,Young,YouTube,1,2024,10,5,1,664,F,1194.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
471942,,Europe,1.0,Relaxation,13.0,0.0,0,0,0,0,0,4145,4,335,Phone,Minor,Facebook,1,2024,7,0,0,561,B,11.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
299156,,Americas,0.0,Relaxation,31.0,0.0,0,173,409,102,43,204,3,49,TravelAgent,Middle,Email,0,2024,12,2,0,703,F,1745.0,S,1,0.0,5.159055299214529,6.016157159698354,4.634728988229636,3.784189633918261,727,6.590301048196686,4,1,0,0
662087,PromoA,Americas,1.0,Wellness,19.0,0.0,0,0,0,0,0,9289,3,178,TravelAgent,Young,Google,1,2024,4,5,1,461,G,30.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
652554,,Americas,1.0,Wellness,24.0,0.0,0,0,0,0,0,7218,2,161,Corporate,Young,Instagram,1,2023,3,5,1,62,G,1309.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
258668,PromoA,AsiaPacific,0.0,Relaxation,,0.0,948,0,1,170,0,2493,4,299,Phone,Young,YouTube,0,2024,7,3,0,571,F,1118.0,P,0,6.855408798609928,0.0,0.6931471805599453,5.14166355650266,0.0,1119,7.02108396428914,3,0,0,0
237570,,AsiaPacific,1.0,Relaxation,21.0,0.0,0,0,0,0,0,9254,2,225,Corporate,Young,TripAdvisor,1,2023,1,5,1,6,F,587.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
683170,,,0.0,Relaxation,9.0,0.0,0,0,0,0,0,825,3,95,Phone,Minor,Google,1,2023,3,5,1,76,G,839.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,0
657507,PromoB,Americas,0.0,Relaxation,42.0,0.0,1196,0,0,68,1,8549,5,46,Corporate,Middle,Friend,0,2023,1,2,0,3,F,649.0,S,1,7.087573705557973,0.0,0.0,4.23410650459726,0.6931471805599453,1265,7.143617602704121,3,0,0,0
272679,PromoA,Americas,0.0,Relaxation,31.0,0.0,779,0,3,57,0,1676,3,34,TravelAgent,Middle,TripAdvisor,0,2024,8,3,0,599,G,1298.0,S,1,6.659293919683638,0.0,1.3862943611198906,4.060443010546419,0.0,839,6.733401891837359,3,0,0,0
215117,,Americas,0.0,Adventure,27.0,0.0,866,0,0,0,23,2310,1,215,TravelAgent,Young,Twitter,0,2024,10,5,1,650,G,767.0,P,1,6.7650389767805414,0.0,0.0,0.0,3.1780538303479458,889,6.7912214627261855,2,1,0,0
754737,,Europe,1.0,Relaxation,32.0,0.0,0,0,0,0,0,4202,3,303,TravelAgent,Middle,Instagram,1,2024,6,4,0,537,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
525512,PromoA,Americas,0.0,Relaxation,45.0,0.0,1,197,0,660,15,6922,4,159,Corporate,Middle,Friend,0,2024,7,4,0,551,F,1787.0,S,1,0.6931471805599453,5.288267030694535,0.0,6.493753839851686,2.772588722239781,873,6.773080375655535,4,0,0,0
548934,PromoA,Americas,0.0,Adventure,49.0,0.0,39,39,0,118,0,8075,2,103,TravelAgent,Senior,Yelp,0,2024,10,3,0,648,F,1693.0,P,1,3.6888794541139363,3.6888794541139363,0.0,4.77912349311153,0.0,196,5.2832037287379885,3,0,0,0
906102,,Americas,0.0,,21.0,,641,0,409,0,0,90,2,200,Website,Young,TV,0,2023,7,6,1,189,F,895.0,P,1,6.464588303689961,0.0,6.016157159698354,0.0,0.0,1050,6.957497370876951,2,1,0,0
638884,,Europe,0.0,Relaxation,47.0,0.0,0,4983,0,1256,43,7657,2,173,Corporate,Senior,Google,1,2024,8,5,1,580,B,164.0,S,1,0.0,8.51398806046729,0.0,7.136483208590247,3.784189633918261,6282,8.745602852402946,3,1,0,0
643284,PromoA,Americas,0.0,Wellness,25.0,0.0,39,408,169,20,1403,7701,2,77,Website,Young,Email,0,2023,7,6,1,196,E,346.0,P,1,3.6888794541139363,6.013715156042802,5.135798437050262,3.044522437723423,7.247080584585756,2039,7.620705086838262,5,0,0,0
401398,,Europe,1.0,Relaxation,26.0,0.0,0,0,0,0,0,7205,1,337,TravelAgent,Young,Facebook,1,2023,1,5,1,13,B,246.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
445398,PromoB,Americas,0.0,Wellness,22.0,0.0,12,40,0,10,0,7020,1,146,Corporate,Young,Yelp,0,2024,8,4,0,593,G,1034.0,P,1,2.5649493574615367,3.713572066704308,0.0,2.3978952727983707,0.0,62,4.143134726391533,3,0,0,0
569295,,Europe,1.0,Adventure,41.0,0.0,0,0,0,0,0,824,2,235,Mobile,Middle,Facebook,1,2024,7,1,0,569,B,64.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
799575,PromoA,Europe,0.0,Relaxation,44.0,0.0,0,49,0,148,49,896,1,284,TravelAgent,Middle,Podcast,0,2024,9,2,0,633,C,33.0,P,1,0.0,3.912023005428146,0.0,5.003946305945459,3.912023005428146,246,5.5093883366279774,3,0,0,0
959625,,Europe,0.0,Relaxation,39.0,1.0,1,392,64,148,1367,6253,3,66,Phone,Middle,Facebook,1,2024,7,2,0,549,A,97.0,S,1,0.6931471805599453,5.973809611869261,4.174387269895637,5.003946305945459,7.221105098182496,1972,7.587310506022615,5,1,0,0
551219,PromoA,Americas,0.0,Relaxation,46.0,0.0,819,31,0,49,2,14,3,149,Website,Senior,TripAdvisor,0,2023,7,6,1,203,F,1019.0,P,1,6.709304340258298,3.4657359027997265,0.0,3.912023005428146,1.0986122886681098,901,6.804614520062624,4,0,0,0
218701,PromoB,Americas,0.0,Relaxation,33.0,0.0,0,3,0,782,7,2447,5,21,Phone,Middle,Friend,0,2024,8,5,1,594,E,585.0,S,1,0.0,1.3862943611198906,0.0,6.663132695990803,2.0794415416798357,792,6.675823221634848,3,0,0,0
520928,PromoB,Americas,0.0,Adventure,7.0,0.0,0,0,0,0,0,8555,2,257,Mobile,Minor,Friend,0,2024,1,1,0,387,G,272.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
184473,PromoA,Americas,0.0,Relaxation,31.0,0.0,593,540,238,0,77,4033,2,255,TravelAgent,Middle,Google,0,2024,2,6,1,399,F,676.0,P,1,6.386879319362645,6.293419278846481,5.476463551931511,0.0,4.356708826689592,1448,7.278628942320682,4,0,0,0
831099,PromoB,AsiaPacific,0.0,Relaxation,65.0,0.0,56,0,1081,21,0,2006,1,24,TravelAgent,Elderly,YouTube,0,2024,9,0,0,610,F,1045.0,P,1,4.04305126783455,0.0,6.9865664594064265,3.091042453358316,0.0,1158,7.055312843339752,3,0,0,0
576117,PromoA,Americas,0.0,,41.0,0.0,7,0,297,108,361,8160,4,136,Phone,Middle,Google,0,2024,4,0,0,463,G,717.0,S,1,2.0794415416798357,0.0,5.697093486505405,4.6913478822291435,5.8916442118257715,773,6.651571873589727,4,0,0,0
222554,,Europe,0.0,Relaxation,31.0,0.0,0,1382,0,1795,588,3881,4,50,Corporate,Middle,Google,0,2024,1,3,0,375,A,57.0,S,1,0.0,7.232010331664759,0.0,7.493317248862145,6.3784261836515865,3765,8.233768709217097,3,1,0,0
258909,,AsiaPacific,0.0,Relaxation,33.0,0.0,1631,0,754,0,0,473,3,43,TravelAgent,Middle,TV,0,2024,1,3,0,375,D,219.0,S,1,7.397561535524052,0.0,6.626717749249025,0.0,0.0,2385,7.777373602657861,2,1,0,0
869424,PromoA,Americas,0.0,Relaxation,,0.0,0,0,84,798,0,3781,3,228,Website,Middle,Friend,0,2024,12,3,0,704,G,1223.0,P,0,0.0,0.0,4.442651256490317,6.683360945766275,0.0,882,6.78332520060396,2,0,0,0
189181,,AsiaPacific,0.0,Relaxation,36.0,0.0,43,21,150,0,0,1063,4,46,Website,Middle,TV,0,2024,12,2,0,710,D,136.0,S,1,3.784189633918261,3.091042453358316,5.017279836814924,0.0,0.0,214,5.3706380281276624,3,1,0,0
232872,PromoB,Americas,0.0,Relaxation,28.0,0.0,82,773,0,3693,140,3788,1,11,TravelAgent,Young,Google,0,2024,10,3,0,648,G,55.0,S,1,4.418840607796598,6.651571873589727,0.0,8.214465160759186,4.948759890378168,4688,8.452974619089586,4,0,0,0
564505,PromoA,AsiaPacific,0.0,,44.0,0.0,485,2,210,0,351,3158,2,315,Corporate,Middle,Instagram,0,2024,6,4,0,523,F,276.0,P,1,6.186208623900494,1.0986122886681098,5.351858133476067,0.0,5.863631175598097,1048,6.955592608396297,4,0,0,0
860413,,Americas,0.0,Adventure,27.0,0.0,3905,7,0,4,53,6033,1,221,Corporate,Young,Google,0,2024,7,3,0,571,G,854.0,P,1,8.270269111436624,2.0794415416798357,0.0,1.6094379124341003,3.9889840465642745,3969,8.286521373681236,4,1,0,0
527829,,Americas,1.0,Wellness,21.0,0.0,0,0,0,0,0,8809,2,220,Phone,Young,Facebook,1,2024,11,5,1,678,G,78.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
988320,PromoA,Americas,0.0,Relaxation,63.0,0.0,0,243,0,777,0,9293,2,193,Mobile,Elderly,LinkedIn,0,2024,7,3,0,571,G,1244.0,P,1,0.0,5.497168225293202,0.0,6.656726524178391,0.0,1020,6.928537818164665,2,0,0,0
526573,,Europe,0.0,Adventure,67.0,0.0,76,16,0,2247,1166,9901,5,124,Mobile,Elderly,Facebook,0,2024,8,5,1,594,C,24.0,P,1,4.343805421853684,2.833213344056216,0.0,7.717796211013582,7.062191632286556,3505,8.16223106548118,4,1,0,0
682881,,Europe,0.0,Relaxation,37.0,0.0,0,7920,270,1,322,3303,4,86,Corporate,Middle,Facebook,1,2024,12,2,0,703,B,258.0,S,1,0.0,8.97727273946428,5.602118820879701,0.6931471805599453,5.777652323222656,8513,9.049467146388098,4,1,0,0
265712,,Americas,0.0,Relaxation,28.0,0.0,0,93,1282,0,0,1646,2,164,Corporate,Young,TripAdvisor,1,2024,12,1,0,702,F,595.0,P,1,0.0,4.543294782270004,7.1569563646156364,0.0,0.0,1375,7.226936018493289,2,1,0,0
226786,PromoA,Americas,0.0,Adventure,17.0,0.0,177,124,0,310,7,7957,4,208,TravelAgent,Minor,TikTok,0,2024,9,3,0,627,F,89.0,P,1,5.181783550292085,4.8283137373023015,0.0,5.739792912179234,2.0794415416798357,618,6.428105272684596,4,0,0,0
696054,PromoB,Americas,1.0,Relaxation,15.0,0.0,0,0,0,0,0,9404,3,4,Mobile,Minor,YouTube,1,2023,1,6,1,14,G,1070.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
595863,,Americas,0.0,Wellness,19.0,0.0,150,605,0,0,1,7983,1,150,Website,Young,Friend,0,2024,9,4,0,621,F,1552.0,S,1,5.017279836814924,6.406879986069314,0.0,0.0,0.6931471805599453,756,6.6293632534374485,3,1,0,0
153569,PromoA,Americas,1.0,Relaxation,64.0,0.0,0,0,0,0,0,6951,4,258,Phone,Elderly,Instagram,1,2024,3,6,1,441,G,891.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
392034,,Americas,0.0,Adventure,12.0,0.0,0,0,0,0,0,4217,1,233,Website,Minor,Billboard,1,2024,10,5,1,643,G,1476.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
636463,,Americas,1.0,Wellness,4.0,0.0,0,0,0,0,0,7905,1,78,TravelAgent,Minor,Instagram,1,2024,2,6,1,420,G,1003.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
816890,PromoA,Americas,1.0,Relaxation,14.0,0.0,0,0,0,0,0,7994,4,25,Mobile,Minor,Facebook,1,2024,8,4,0,600,,,,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
670420,,Americas,0.0,Relaxation,18.0,0.0,325,0,477,50,5,9184,5,38,TravelAgent,Minor,Email,0,2024,1,4,0,369,F,814.0,P,1,5.786897381366708,0.0,6.169610732491456,3.9318256327243257,1.791759469228055,857,6.754604099487962,4,1,0,0
991529,PromoA,AsiaPacific,1.0,Relaxation,,0.0,0,0,0,0,0,5582,1,161,Phone,Senior,Yelp,1,2024,3,2,0,444,F,1316.0,S,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
812275,PromoB,Europe,1.0,Adventure,39.0,0.0,0,0,0,0,0,6630,5,216,Corporate,Middle,Instagram,1,2024,8,6,1,588,C,39.0,S,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0
311428,PromoA,Americas,0.0,Wellness,18.0,0.0,0,0,66,16,248,501,3,181,Website,Minor,Yelp,0,2023,8,2,0,227,F,1602.0,S,1,0.0,0.0,4.204692619390966,2.833213344056216,5.517452896464707,330,5.802118375377063,3,0,0,0
245457,,Americas,1.0,Wellness,21.0,0.0,0,0,0,0,0,637,2,221,Phone,Young,Yelp,1,2024,12,5,1,706,G,613.0,P,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0
467836,PromoA,Americas,0.0,Wellness,21.0,0.0,0,7,1,20,7,81,5,96,Website,Young,Instagram,0,2023,6,4,0,152,F,118.0,S,1,0.0,2.0794415416798357,0.6931471805599453,3.044522437723423,2.0794415416798357,35,3.58351893845611,4,0,0,0
